source,source_code,concept_id,seed_sha256
ciqual,13000,nfx_4MK5SCSDWAVMMPJZSNHQMGSW5S,41eafcbd2fcd658b8fd2baa0125e616f219afad6ae40c95b086d8acb79554ae1
ciqual,13001,nfx_6JS3JYJ1WWFK4Z4JWKGJYK43ZV,b7672d1b55dfc0dca4c434e7a28ee9fe4f17d942cabcf837e52dc00d7c72f2f4
ciqual,13002,nfx_5WAXNCVY3238REJ2NWP012390F,a994b056bcd1a3441648d7851022f8fc69d57ab5a1e6ea6b90ef2738a1f045ec
ciqual,13004,nfx_7WPYX5GM8J5A1ST5HNP12B9VJW,5c33df6bfbfb409b0988ef124b0cba8b6cf5f9d269f97597cd02d1bfad963294
ciqual,13005,nfx_3PY6NJWG6B27E20256WPS8G1X8,c4d91ff9f6ed9564796f749ae4fc1aa3897aeae4f48284d3e3e6f7d53a0f3ecc
ciqual,13007,nfx_606YAJQM51YZJF6FZ87NEWEMJ8,77dbf8d02cc8a940f677716d86a6215969d28ac32831fca9fecba38cb91cc912
ciqual,13008,nfx_2QFX37AP22GS43RZXM1X7K007G,303b3f5b6b529cca6f0587a84d953a48b088c914ebd875e29830275b086a19fd
ciqual,13009,nfx_4SJFG8GE56R205SK06CEC160ES,f722c85bf5c5c116f06c359989b42744901c287ea946f70a5d5e13abf0d8b038
ciqual,13010,nfx_1CQ8C4J04913C1MP2E3CNY9ZJS,119789852b0f8cfe689f4430d2820ce384eaa5d963392ca323d40bb32caa2c20
ciqual,13011,nfx_6XMNZQ689QY9CHQSZ5NXXM6H72,de1ddb7839b592c2fbf99a214cf2b4bd52181f1fbf7ef1f1c38b019f7ca3ebc6
ciqual,13012,nfx_14PVVQV0G1A2VVHQVWD1TTBT1T,cd7cb70772949708bf01cff1d302a1300a4c51d3104625408425c8fb32144ab1
ciqual,13013,nfx_3X0V0HX8NCY2BN1HW920ADJQTN,d1c4f187511699603eae531085349950afa135f440e2920728530c81f8246e80
ciqual,13014,nfx_5WXC30A7DTYWAA039SJ9MQMTKT,36e3da3454cd37fe7bbd43c6f787067084da01f9c22d78994d8cddddadb890fa
ciqual,13015,nfx_2J4H9J2F73WEB3P5337ZYKF8BE,a04b2ebda9f48cd13cc8681fc43e7d7709e21701752386d04308374c5fd3aaaf
ciqual,13016,nfx_1Q2N57GQA70P5QASDG81HG7A09,81dde15c1531090579eade635a285f290c29e3b58426c5c042df27468eb9ee45
ciqual,13018,nfx_0EEZN2SV9D5AN5HH1QWM6J3DEF,97179ce001e67eecc7f844602b71cda707b1f54cddfb468d7d89af837cf5384f
ciqual,13019,nfx_5W5GY14J6QB8ZWTEWCKWCFWE4M,9ed97efaeefbd5edfbe8151d2e7e6f7d90374be3294032ad5931677e89c381c9
ciqual,13020,nfx_7J2K6QG4K27YEBZVTCJ1VC88ZP,042a11ae11253c883e6bbf7b074a8c8408b47ca1ac9de44c488498cbc4433aae
ciqual,13021,nfx_1MVVNS9VP0613TX25C3RQ0FDE1,fc999fda7f077fa58c9579b2f66f8b4cde52fffe3d49a465ff8bd44f0440e330
ciqual,13023,nfx_74ZK1WQJ7VGD7NCTNHPEVRJX8R,aa75aa324a9e56c2ab5f8cb670f1e9ede155b32a7cfd26375ee8041badde455a
ciqual,13024,nfx_7KCMXW2MXCAK59WVN3V84BNFQ3,e60b537026e5b751f71fb0b213089e02d6b86b4accc168b4ba52cd9c39bb070d
ciqual,13025,nfx_321EYC6GTZ41B9162N2TKRAWGW,9c9b7668ffb92101ad5deb4d39441bddbc2f0d1b506da6ed1b02650d834b4ef9
ciqual,13026,nfx_6BTQ6E29BSTCYAPQVX5059T4WH,1d6f46bd4eb3694392b3f830b54230d73bfa6bb500e61186725cda375a48c9f6
ciqual,13027,nfx_6C0GGHBCHT40FAZF7M6FN2NSQP,88db952a018b0d42e7d81bfa452e66c907d1002675f2c4d932fee6438cda307e
ciqual,13028,nfx_1YNEVYYRJNP2APS0WPAKA9ZYJT,1b7d5137c75aab4a44f0d3558ffbdcccb5e7efe10077fedf01ca38683613b506
ciqual,13029,nfx_47004WRM38DWWPSX7JA3FCKAPG,bf06b6934d5b62b2bcbef52b7bef697651396c94f7de4598e228cb3e1b6525f4
ciqual,13032,nfx_32K0X6B0T0WWRTQ0PHB7ME5J1T,0521aeac33527c67450fc2abfdfb485ccfdc5d38a55a206d147527e475d0c326
ciqual,13033,nfx_2CABGNE9H5CG3Z566QW8RXRVB8,1df2973d11654fd0ede913d2a57d091c17fdc5d90962aa64f484651a5272a9ab
ciqual,13034,nfx_57F6668BE5P9C73WWMDXM597H2,9daa89d7e1a21cb4c726f19c1a481425e4424cac3138a05e125c233bee0fc301
ciqual,13035,nfx_3V7416V94EJ0QRTXAMXD6AFZFZ,cb5762491e1c9519b0c6e1e92a79ba2758786577b8b6b6cdc755c6dd97391c32
ciqual,13036,nfx_0429QKY9VXGEZGQPWEXV79SWG0,53766609836feeb993230cd7ceeb6f69c4bd9715a19ffc4b0a06e615e862a566
ciqual,13037,nfx_6FA5K6SRTK0ANEDRB0M4HZW55Q,b02a10926a794046d14180e25874c04297bff451f27277344f5dfd7ef3200902
ciqual,13038,nfx_0GY73P9SSMWGA156M9QW6K00E1,fa0398f80e9088a7702ae1e5e1398c924db9030a6a15d7a51981bf69e70f5772
ciqual,13039,nfx_3MZ09M6QQMK4YY599873VNGR8B,08e6e5c8af5684d95cb545570526f7d13cb9cee6e9869f3dd56a920d48bbd500
ciqual,13040,nfx_72H9MHXWHD3JPKDG4SXV2QY3V6,53bcfb60674a47f974406245f2943f91c40087206263de601930b53be42bfb48
ciqual,13041,nfx_29P6MQKNQP6JTWRV2GX8HQEYMZ,5cf875aa3e186b75820e0d7e7d606f2221317ed7acefbb98a324f281280383e0
ciqual,13042,nfx_7TD6NYFTD9QE5QS4N49FZ27CV6,d8237cb1b1569714a25f36ee3f03f8738e8cba77f6fdb56fcc0598ec977d60be
ciqual,13043,nfx_5Y72WG4HCFYQQH67NMFF0RF736,92495b68afe645ee9bd09dcce3e87262224d4a24e3a035f609d630ea179f3472
ciqual,13044,nfx_4QG53SV17SFXDM3N11XDBW4ZTS,abe6ac6a2155c5ae1dfb5627b011bea96c82490ac86c298d4893b35a3d0ede70
ciqual,13045,nfx_1EA6F7R8QH1CGP5YZXEPYDK5MN,9664237866abeb1ef848e524b16b5e40d9c964f4928e78f7f23623270e24126b
ciqual,13046,nfx_6FJZPAPCBFRXZG1AEN9ZN3MN6M,62013835e94dd85ab4b5a2a19627ecf98ec1c20db2aacbfe68e821005d5e0806
ciqual,13047,nfx_5PBEM54KNRMSDFKZT4EP9N32BS,3c6a13d549aa4467528756aea02e1fe8e4bc551e314bbb0b18f006ccd7c9e319
ciqual,13051,nfx_76V7V2BAQKFPB2P9BCK86HB8B0,7c520c9dc69c826af34ff185447701e7cff5e2f7cda5488bb07092caa2aa1023
ciqual,13054,nfx_53ZTHW2W5JGXJFRSQKXSHH52DV,8533cd3feb0a99a7a5452094ffc270fa2601d246d47d31de7481f25d92435f8a
ciqual,13055,nfx_6Z2K5YVFKT4460EFSWSH0NCVDT,eebfa0bbe2f4f8d1b9b4c91352c02772f244dc8073484d5eb1ed82811e3a072a
ciqual,13056,nfx_7ZNHH3DTE548QMABAVY3CV5APW,6053a77e9e4a423810c30f4897226261e4d1c6f4dde0a6499ee3e36727f73050
ciqual,13061,nfx_6X4W6C5C3E8CY1CZSMGMM60KTK,df153c86f1f40c510134848342d9d9acb651adcc3b930aab6324b010614d7c48
ciqual,13063,nfx_51KAZ23X5BBVQDDPR2KMBGYZ40,6b31f399133cb10d6086e7896dfe2a61e807546ff8029a7c5aa7410cbb337038
ciqual,13066,nfx_5Y739TW2073PQGY7CW069B8RY1,35781455c89836b3579969284faaeeb9912389d4117ced17ea6063e2e2ca7b56
ciqual,13067,nfx_3EEXS23DF9CVH1F08HBNJ0NMY5,0d28b85a7054eb83cdacce4bf26d53e8343edcf0a3f79f00d51bdbb793c3f35c
ciqual,13071,nfx_441DD6D6PPN86QTD2VJGNKR09V,be9467d6d83e11d634f27646ecd5c409b05734874b09c97650d42b7da5d0fb29
ciqual,13077,nfx_33YY50VRGJE89QP2TSYQZKV7ES,f16bc95ca6be1d3282aeb5ba28c59c0dd36c4677eb321bd435d264c62ab6cea4
ciqual,13080,nfx_5AQFGGG93XK2964R4EBXC4T5AH,f32628e17689b943f95d98b9f2d5b1830ae2bbf7a88ce0274345c670a235ec5e
ciqual,13083,nfx_7XJF2HAFW8CJZZ2AF9ER7KW8F8,7d3f6479c11efbab4678d27b4a7bc00cb8fd0c63f24d7186eb9f9f4e28bd3a5a
ciqual,13085,nfx_62JSV8W2T24DRMC9ZFRNJRT7XJ,02970baa5a42dbfa3b411948ce878403fc45321de0606cd2434ffae2c7794896
ciqual,13086,nfx_61EN1FGH06VF2CFWBM560VQ7SB,e5b80778239b587a4e2d945d804a21b208ac3a95b44a51cb678b3be0ba168df2
ciqual,13089,nfx_1PNKG5HNDFRERD0SQXPVB3QB85,d6410732081b6f35b61f606b9fc46f6d0010c2432a89db04c5f1dbded248e5ad
ciqual,13100,nfx_7Q909HD8BXVSSXDVB1WWJN7T72,ae00f731b7742c71057855399e64febfa8aca16dcce64cac6c805e20e0d69d8e
ciqual,13101,nfx_5FFF3G4BSFPG992JSXMN40DQ24,5ab39059dabced656d793d1bbee9de9b1ace29fbe6373f08d3e0cefd24cfb193
ciqual,13110,nfx_2NC8HA45Y07GF2EDA08RAAPF6A,96cee9da96eae5836af753ab0e704f03bdaec06626d6bd7a7060051a258c78c3
ciqual,13111,nfx_7B57SJQAH48KW7414QQ896SWNB,45b69c61aa60eda6cf199e313bc1813711d158cf203f8bc5f7605f6071e2e96c
ciqual,13113,nfx_5JZ81JSPD2B2EJ9A1HAMKPN6N3,9e8c8c000f4795e299a20f0521f7e0f97e33e88a3123fa8b267c435cd6f28690
ciqual,13118,nfx_19R2TXNTA7KGZSMRHZGG58HTVP,5878e9b5cb1f32bb21cc5bc5a49c546f79a5138fc0fc7f23db798c2d2c3c0b86
ciqual,13119,nfx_7144N4220F01BV7QZY0MEA46MQ,624410600dfabf2f017655f3665962c8e778c75398dc4cfb1e4b235677f781ef
ciqual,13121,nfx_25YR9TB6FSSFYW6FXGY90BM25C,391a68db914d8eb0759f99f662d787551b86a8469f624f518055bc0f64814cc2
ciqual,13122,nfx_7Y8V5P6MKT2T15D2N12X12X01R,b2938095721ab83e70b2af733eb8cede42d9019850e8d85129c194b0d1125705
ciqual,13125,nfx_6RPD8VMFKCQD160YZ31R0GXEA2,2bfbe1bb09823feec70eecd42d6c8f8155bee7ec627fc51a708140bd6d35355c
ciqual,13126,nfx_240866K5PJX4E2AV1FQDCFJ913,e2e465f89f4643ad9892734826f75d5eaa3e89fa2746d41b72b42a91675858c8
ciqual,13128,nfx_31YJGRQ60J4PTW4HS0R18BVG0A,d4a58f216b44f2c7219efc2d095b9676f07d311fe4eb7b677ba88e2a0d7e64b1
ciqual,13129,nfx_4062EDCHVBP5HK6RAY9K2G86EE,6fe6873910fd019f9edb07a397a8a40470ebd067c458ab1357fc7f2f097f7d83
ciqual,13131,nfx_6H0CVNCPJ80JB28R1M6WF6Z120,8968ee31b336ad886a855e5beef4a5ea7889839a19756deed3834253375ab730
ciqual,13132,nfx_7G4A07GM3CM27NT08FNCZB02GP,ccb04358a070b5c3e822c28ab2c676cf3d02d9bede273a3bb030de3c299086c8
ciqual,13134,nfx_2W9ZN535GADB6AQ6M1P4ZAEZF0,92770ddd0438bdcd62004e9c1d6b0c9e62f53b011941a2f0844863f519fed073
ciqual,13136,nfx_0WSCC1GS540FWJRYBYDA5R0N13,a050c47b41ba9f5779aae4be15b73696809853654860b27ada64ecdd963a288a
ciqual,13147,nfx_6PK5PNJA7GZ5S8ABGKW68YPMT7,e92329ab211bed2e9f00ba8bf4a99de6adc349dcce17cbbd1ba293a592150e02
ciqual,13148,nfx_2TFMSQY9RTAAYMBJHGGQ3A9Y4B,82d9b61553fe046734562d2c4dd9fe027c67bd3cec29f8bf9f84af4afa51a1eb
ciqual,13149,nfx_7WSFA1JMJ3X606X3SXZK6A5HGC,9e53af34b49d4d07d34338a32c5d511726a33686ef9a7485710dec1db2263c7b
ciqual,13150,nfx_3ES34KEEPEFQW7PPNK009AEGR4,e3f6d8aee28b2a12fa26bb4473b11c4536a6d4acc197f56153b873861df84258
ciqual,13151,nfx_1YYHJBB7BMHY9A8BBTX7J9GTW9,3edc71f9d6239da029dcd76a1e34ff8bf675c0f05e0517792712c3eb380527d1
ciqual,13152,nfx_04FFX5R543JZJXP8T964G1TZAG,84d3b6ed5624b35e89365b85caf99b000e48dfd32559b8c711db048d8ee2e8e6
ciqual,13153,nfx_6W4YZ557QXQZKXTBE754RHEB7F,624c4042fd7f99ae2e91d420792c938f83f27af3960cf9929e446c58c7296b8a
ciqual,13154,nfx_5R12ABDWJD5CRR0K7ZPQY7744F,7e5c51b1725bbec8d8db5a21ede15f98a5812ea2b2320e0fbebec080d6064f98
ciqual,13157,nfx_2KDWKZDWN9NDXTK7TYNC3SFF3Y,5e7d5fd949ce811a846d486d9f90e75b1d7e99a24426cc6374957d1ab68fd13b
ciqual,13158,nfx_23D1460PFTH03BCFMTCTFD9H3D,d8a8573d973a541e9d1f00207d930b9a51caccb50887cd5d55f25b4c6d98d316
ciqual,13159,nfx_2HS9N9DNRX7DE7Z13XRCVN6EP3,c2c3f8f60cb15ac8a6f6c6dfff165a71a876d71f03e03b6d7e4b7aedfc5bff22
ciqual,13160,nfx_7CZMW0S5JQTD68QNZQBQYA7BH0,515e1135ea31d0bb95b7fc54652780e0295a7cd7f07614d65e59ef008b9cafcf
ciqual,13161,nfx_7EVT4Y36CYAQHHY0AV6BJ3GX2W,f065e810604b48ab43f0cd9b054c377596b025cfeed5423484d98d512d0e11e6
ciqual,13162,nfx_2E562PMHKS5VXY9T9VC7ZNGP0S,c18d96b0a254672c6bd52ed7ef079c500ce34f4aef60ae552c04afdf12afef96
ciqual,13163,nfx_6S1D5WWEC5R993NEAN2ACZAD10,13b590b3a30773736aa82879f49c49c5601e8eb1b885e502f1566fd3825a5c63
ciqual,13164,nfx_2N4E0JZGHT0X0KW5BBD5H01VC6,aeedb5b22f01168476cdc73fb415c793448f7d9e6bcc284dd4203bae57904958
ciqual,13165,nfx_5AVYJVRTWZK31323Y3EN3P3MB6,eee3e3dc8ee4b685cfbf2feebea8f5cf405fc3becf0ba022c235722bc79f60ae
ciqual,13166,nfx_0NK2MFDGEJW0H4SE6AB8YS7KC0,d4a76c93b8c02175bc8c5e97e3168306b751dd7e939de264477e123b7171206a
ciqual,13167,nfx_59264987MH0XF6ACE3J6QCK0A3,1062863c8a539db953df173f66af4bea33e0732c5c74523e6fa1835cf2aa072b
ciqual,13168,nfx_44Q98GN40FDABNRYMS089XVNV9,2ca7daf884f8ee620cc93575f913f27c4d7ecfcce56edeec5fcd974ffafcbf60
ciqual,13169,nfx_1Y83AXGBY73V09W6JENMS8Z7XR,b4bd3d334ea085a53c022dcc6aa25ec0032d5d1d54fa7c542cf4f3bbbfa4c344
ciqual,13170,nfx_5ES44RSJ9BP0E7GJCJ0A42NVBZ,f2fb168d4ff459547082c1cf93e7b90dc582dc982df545fb69aee7aff799739e
ciqual,13171,nfx_4CJG7CMDFASV3GHTT9CQM656JC,82e040cc06bd36afc8b3882a67ec186aaabec5694ed0a2f066434ad7d4fa0460
ciqual,13172,nfx_4CZD7HAMGWQEBVMXWRVAQGPEFW,35872f431259dd56d90fd1f474f334c0b2de5a99245b2873a781f6b8144cea99
ciqual,13173,nfx_0BEBF8S03A71X9TPW5412YA83P,40c72d67413a69352654422760553593a1f05b697efce4ca8d074fc47c03ee2e
ciqual,13174,nfx_3FRT1EERESYXCN7QYWSEY9S3S4,88519e568bd1b814e1d5133e0adcde28bd29f746329aeb713355b00fe169a758
ciqual,13175,nfx_2NJECENXGNWF6DVWY8A5TJ6FSV,6f0081b76684a9988a515ade49df8d6cba5b14c0c9898b459b797590af9c4187
ciqual,13176,nfx_1JWBNQP4H06J4PHGQ9Q9B3YQJR,3cc39618499262edba10c2ab40225b3fab10d287556e45c186787c50cbfee683
ciqual,13177,nfx_5R3J015SHBM76T7K7GX9MWBHKT,b0e8d00cbfd7eae29ac78ced4751aaba017d59667d56097a151e9b6f9866b13a
ciqual,13178,nfx_0TFMA3C5ZN46RC5DXYV9KG0K3Y,9ff6ffdbada7a7f693a553f2caa89f3c1989ed2e349649036059a323abe58ab8
ciqual,13179,nfx_2NK1651YJ2HMR7XGWGW6YFP161,b275e7743f469436bd516d21a917e3eb47d0c3e62796444a91980c0e8fcabd6c
ciqual,13180,nfx_1RDBWJ94BGRKR13PR139CSEBHX,346e707ebb7821fa48e45381b48bd38708aa34f3e1e47c9d7b37a1d5ced56c82
ciqual,13182,nfx_38GJ4WHJVVQAHD2R4VMMEPAXEB,e0b1ad9fb6a58c0ecc4720dfe66ac288736bd9938ef0c95e3aed584a353cc546
ciqual,13183,nfx_60RYDXCDNC8JWD47QY1DFXY9NY,b4d91dcb24f37aa5efd1f9e142d48b44520969b8e78dc730891c3528fc8a228c
ciqual,13184,nfx_7TN2JCS0V6H9HRX46QP57GVMMR,40f196849ec65bae75477cf8d2379e5c5f47a44afd98c46c68d7ee7de49ca267
ciqual,13185,nfx_04H8BYYSPYHMVVWAT3HP9G2RA7,fd994d394afbbbeae5ee71b0d8753007eed6df43a5c0827350661fd3ba27c063
ciqual,13186,nfx_58RD9XNAFKQJKY4GD8RKYTZKAG,614ee51c18f31d09b75103547ed77264a5e7d33184652ec37c61c9f9d933d996
ciqual,13187,nfx_4AXBSPTK0M84S4PNNBWH435Z4G,64be2d3d6644a89505cc879c3e32c3e109484946aa86e90462f7a68bec8aab20
ciqual,13188,nfx_022HXHY7RH9DWB17EXA1QF2KTP,5c1a1586a8ca60620f5e3dc19a841d49d7fa4b6e30a5f6fafd9127b79871d7fa
ciqual,13189,nfx_5NM8VKM1KHPG4CSB0QDB3WHWHS,db958dda786a1c5ad0754c42e31064833a144cc1e7d726b7ec3176aa4c333a96
ciqual,13190,nfx_0S9R4Z1PKM5QSVWDJC0HAE1SC2,2d3fb3cf06327febf084d3a5572f433c0124e0ea3340df50ddea082def137d1a
ciqual,13191,nfx_633XEHR0S7DBB9NSAVHWNMGMWP,499e993b63f2a03bbd377890b15f0d961ea443868a0010c82bf741ebee4d310a
ciqual,13192,nfx_36CQB9SACN2JAEMC22C93TE9WF,f8c3280c44f1cd727ed03c43cd0757c4124be197ad77f4016a3d6e90c59e918b
ciqual,13193,nfx_12RMF4HZDDEEKVGWPSWHE3MZW2,d4135becf67060be8a4ae4a015bb68180387bee009095c36ef57d266a77877a4
ciqual,13194,nfx_5656ZQ9SF80W8BCTW4F89M23N2,0d25100c0d6acc910f87389d311bc3af14861fa00b6ca58a9fdc536537186308
ciqual,13195,nfx_7F1XP4T0GXB5QXB35MFCENVEJM,501505d30d2833af6df13d5231e3805922d1c2c45b6e067df2a0d0476310770e
ciqual,13199,nfx_1MNA83DFWRM13FV4TZFEANQ7ZS,ad0898311008fa9949416b618bb64dd8953236ae5184a17cfec48b8332433402
ciqual,13200,nfx_2DFKV6A0HSJKJA9P56Z3G598QA,fd32fa3f39f957cefa6c31bf54a055b228a57488bd5fd24ca667d7cdb6b2bfb8
ciqual,13201,nfx_5GVPXFQ424SB1D8WVB0N7TC25M,1eca743504f0ed330a0b45cd18380f3b86795afb440ed1104f2dba4b9dfc45c7
ciqual,13202,nfx_28S484C8SKQXJFCV439NVQA2ZE,11f174a35fea0452d504e87d745ffc7222f2a2231e5622e60dbd61c8e6562216
ciqual,13203,nfx_6RFRJVRXS63ADYXT5PEFJADNKQ,83829f21d9fd48129264a6b153d73f2456c58d9133ab869ec7991f1ab6525ca5
ciqual,13204,nfx_69M9TBGX46VJCPE5VZD3PJ4FXC,6630ec6117e962192376938f0c3abe32ff1c9942d6adf68f4fae685667a28d8d
ciqual,13205,nfx_4XXA77Q2SM3S7JA07DRK7CEQHE,6a55e256a9790e0f8d434bf4d934c5e44de263f36976ba7b2d5f012647b99a66
ciqual,13206,nfx_1GG5KZVKXWDDCKAF55RJXRW09E,07a170d6d2c44e60a903d38e82f776d5c807872ec7b6e5eb493b4d9386ee3a9e
ciqual,13207,nfx_1XRJD1KSGBCMA7DWK861ZJ73KR,4c7f2cff32f77eb5b562648f8e836f98ab8cd1e90577c7960f3341e321de0e25
ciqual,13208,nfx_3MQJQWBBYNTP3S68A4YYP33ZRF,7bca56215c0f5903ce178549314aaddec0caf4ad4a51f2fc1e53a1c430cd8274
ciqual,13209,nfx_72MJ7SERS68GNM8NJNCTWYE7C5,df1066a18c282d420417b1ac3730829ba4215c01d87bdec2cf579bd90008925e
ciqual,13210,nfx_4C0BM3VNAJC28RB2AZ2GJJHWMT,424c47c2eb67ec6d112e9157572fb099ca0cba54be9da28686d187950d10803b
ciqual,13211,nfx_6167MTCFS5SCFPAXE6BZ9CWQ2B,0feb69f926947e08271cb3275d19b2fc22d81299eeda0e2fac7ea3f32ab06beb
ciqual,13212,nfx_2B0WWA68A2Y3X1JXSKM8YGWW1H,5872845d4f2d98d283b370180f08d4999ce242172b2d74ecc172597887d874ed
ciqual,13213,nfx_6JT9WYKFWXM4N668P644X9G876,1f65dbe99495fc764c1abdb3ba3bd12de5ffab53ac170eb9d35415d3c9f84aea
ciqual,13214,nfx_39MGD1WJ9BNMDNNJN44ZCQ2XP5,0cab95086cf69b96c4fe96a51457c4f6f6c3c9085e489ff0fa66462fc984f99c
ciqual,13215,nfx_6GQHGW1ZTGJZ74FMH286Z43HAP,d5cd9deaea0985b1a81f2bd19819ba581573ee5b888642a5fe00ba8b32077942
ciqual,13395,nfx_41H14CHPFGXD3QRKFXMKV759NT,90c09c7c6602b5acc6f7d76d93d19fbe0d24ca317a50d0a76586bc1d3cd37b99
ciqual,13396,nfx_73PJS0WM9CGBTR1GQ2K7YPVBSK,61bdaa63cbff04cf8614b7f13ee9675dd341b21b411d6f39babb79d5db7ea7bc
ciqual,13397,nfx_4R3J9BCJTEX0RYT0RNNMCPGZRP,2b2a11e2c567a469f5ff05e898cb44fe0654306ec7e255e2648347ec4a2e5db5
ciqual,13398,nfx_03DXQKY76HH2EYDXMFR4NZNA10,4b607b2b030f129be8b7b4670205a784ae0427c7a404cbf9e1bb1dcf8a3ec2db
ciqual,13399,nfx_08Y1Z7BWZ1XHYTDTSW6S7Y1QW6,107c452edddd251329ca654d5b0cc4aef9151053eb7231cd577503dcbf21b4cb
ciqual,13400,nfx_2CQ9GK1YSCKAFXQKA8QBE20DWN,7c5b7277e319a0922ff70721537d92f67cbfbdfb90dbcb8ded01fc0b9ac07711
ciqual,13401,nfx_7SSMB8XXKKC8T13MTTYZEYKJDQ,1b975639030f54eb858e11346d8139141f769ac00db23d181aa55f61fd5b15d4
ciqual,13402,nfx_7YJ5P7WX2D7NSRBF345M1EHD5Z,0f8083497955e96838a73f0b87587097c7fe56357e8cf1bb2003452a4f199352
ciqual,13403,nfx_0WEC24MF3KS0VVWCHDE64RF0VS,9d845d795e2f884cff4356b368a9b6ac68cfb15eb7f8292ce7ecec2bc056cd2f
ciqual,13404,nfx_6ZF64JPCC730K2172BSBCW8RGP,718f0a9dfe12cfc69bdd7e6ea121ddb2b21ea18dbe1643fb771528ea6601605e
ciqual,13405,nfx_5KVB2Z1HXJSPGC37YBCWR96HSR,0f3d33f2b94328f5f95cea20451967846bb9ab7f999a54169fb9bcae80929605
ciqual,13406,nfx_6639F5D9A619R5HR436STJF3S3,a28a8e94255ecbe16466417950817d34004940ee6f20d82bbd93f407648af866
ciqual,13407,nfx_3945803FHC3WKT6JSBKH60XJRE,9483a4f7b997f7b274fce26f454fe264df8e16c0b243e840e6a6b4c94724002c
ciqual,13408,nfx_1HVAJ3RNZBW5GKBA1RGK85NW4K,0f1d659d053b6356c4f3161e1b50f9584eec13d61afea7f5f87360c3aa1abe6a
ciqual,13409,nfx_3HKSN42HHZNSJRPTNE0M2D6SB2,cd92f175866dc977b819a31d85637af89de4807d4ac2c605029d7df4441bb8f0
ciqual,13410,nfx_1Y30RJENPEXBSE5FWV82BA4Z6T,da8e94dcced3db85f10dab21a8eead1d5bbdf0e0a114c4e1e86f9c0d74bb43d2
ciqual,13411,nfx_53K2FBCW3KTCXMQS3BZM4KK5PN,29a8fe7ff6cec9e7ab9f8a0a92bd7d75fda82d0f527121b2f2ad7d2b7e381817
ciqual,13412,nfx_7YVTHKJTNFSFH85RB11BQ88QYR,1f934799df60d228031fe560f69f2725c9e05ad20298da16f95927cdab63ef70
ciqual,13413,nfx_3Z9VDT72QXDCTDC3AEZ1SCEK5H,2b7b9836882c82b967ba835540ca294c59f04e89e088895001b6fc3ad8af82eb
ciqual,13414,nfx_402TSR7GDTGXZ65941CMTREKSD,208b9dd23a7552ab77251551a6a7b43c3d51ab807daa1d19e914bb002e353f0c
ciqual,13415,nfx_1WEY8AP4ESX2Q62XBNZXX6JWFB,8092bf4e1c4f1d2bff9c859ccd63e7d46026353acbab5839ae3173de42735bc1
ciqual,13416,nfx_6HWHGEMFY5XAVMCRY2AM4BYRY2,bb37dc41a76c2eae8c8de1d8eb3a007466dacba62a706a1e935021a93b5f83c1
ciqual,13417,nfx_5FNX190RFMZTW07BD3YZT1PRTA,2d541658e40405c913bba991cc822a09118413d15d56f71345e80f1f0d636de6
ciqual,13418,nfx_7WTXE1MM2SRHVAW2D0F7PGK2TH,bdb1d396f1205e2b7fed86dbc0d58e14f1df33e16ad810327759867679189211
ciqual,13419,nfx_79BAWDXE7R0M92QE7M6MKGR7YJ,5f5c03c31dfca28c9b287f23ab47013300a20bf795e149465f86d93246a8e4c6
ciqual,13420,nfx_0VY1BK1ACCJ5APJ7HS7BVY7F2R,557104984b31a447e346771e864f6075afe2c6330860dc5a0c15070f0711742c
ciqual,13421,nfx_7JWP3GC39B5PP4AEPD1RYR7H7Q,63c343bf3d40cddb3f9742a29b558d8a0b36996aa61f4c7f59d29f3192766aca
ciqual,13422,nfx_4JSADWBDVDJWZJE6MNT7HSK6D0,dffa05848b6bfe1522e7cc01079608beb2fa09bba74416ad2e0228097f619a5a
ciqual,13423,nfx_2A0X6QCD9QCS2GWX112KCPTDWH,aee46534b1c0f4451b28a1454b29ee476e5115473f243d1f4aa6355a855dcd5b
ciqual,13424,nfx_5FX9DVB2862FGGYH727GVYXJPR,75226220c3e3a3d9a1c3e53d54e06744ce89da587395d506e948c6ef4380d1cf
ciqual,13425,nfx_3ZY5C5YZC4YCCVRY6FT6C80JY0,9a1db1dc45d25b8d58ba7e1232af8281c783e0213906a2c2ce53d072dca7bd9c
ciqual,13426,nfx_1FBRE9PK8751D810FX7Q0KNDNB,59718b07512bfa16af68cfb1072708f6f85e4199091977cd89e6a301f1658b20
ciqual,13427,nfx_358PBJ32G93SAMKPF696B6GWG3,af9165d35edab257ce54b0019a07ffac81652a4567cc2f3479556ce96c21f0b3
ciqual,13428,nfx_66EJGHYJAVTHWTQWC5N3EAYC38,0a5fcfc11537269602c87afaedbca0112f15693c58b20316485435e62b07bb4a
ciqual,13429,nfx_3DT9D4JQYPFNA2EPEV4K8699TJ,54c0d67b358f8c145079ee76dd7864cd6673e89527b2751e4f8f668e42d5c752
ciqual,13430,nfx_2A182BPP8KVQMPJ629GN38ED8Y,9fd05e7b8af6e4e17f7fe3f286a705704db8b03d120034409fb70e70c9a138db
ciqual,13431,nfx_506QPMMTQ928RXJP9TFFDFJ0ZR,3a2a57fbfd3ff150418b4d8046dc02c28ff2cd544ca24d2109810a5dc59fe91c
ciqual,13432,nfx_7P583FG0BWNVQVW87P9HAENZGX,993478ac5cb72e5146a96b429a7ea265c159e3c42e4232de3a734bb8564ebf28
