concept_id,source,source_code,status
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31000,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31001,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31004,automatic
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31009,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31010,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31018,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31020,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31040,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31041,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31042,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31066,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31073,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31080,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31084,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31093,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,ciqual,31120,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,automatic
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_0004V81X5V2DGXWRDDRCF70JXP,insa,508,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,ciqual,6103,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,141,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,195,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,196,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,197,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,198,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,2120000002,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,2120000003,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,2120000005,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,217,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,293,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,317,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,324,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,330,review
nfx_009D9XRAPBBFHXB9AB78EGYRT0,insa,336,review
nfx_00DRCHZAWKQPCTD4GYEG5ZE7B1,ciqual,26051,automatic
nfx_00DRCHZAWKQPCTD4GYEG5ZE7B1,ciqual,26087,review
nfx_00DRCHZAWKQPCTD4GYEG5ZE7B1,ciqual,26102,review
nfx_00DRCHZAWKQPCTD4GYEG5ZE7B1,ciqual,26186,review
nfx_00DRCHZAWKQPCTD4GYEG5ZE7B1,ciqual,8083,review
nfx_00DRCHZAWKQPCTD4GYEG5ZE7B1,insa,879,automatic
nfx_00DRCHZAWKQPCTD4GYEG5ZE7B1,insa,879,review
nfx_00DRCHZAWKQPCTD4GYEG5ZE7B1,insa,879,review
nfx_00DRCHZAWKQPCTD4GYEG5ZE7B1,insa,879,review
nfx_00DRCHZAWKQPCTD4GYEG5ZE7B1,insa,879,review
nfx_00HYEF0QB6HQP3Q0FM3CVA30G1,ciqual,20009,automatic
nfx_00HYEF0QB6HQP3Q0FM3CVA30G1,insa,600,automatic
nfx_00XTYFZ3TQGW338P2NP3BVACS4,ciqual,32040,review
nfx_00XTYFZ3TQGW338P2NP3BVACS4,insa,431,review
nfx_012PM1QASXWN31G6G9C4633VV4,ciqual,11207,review
nfx_012PM1QASXWN31G6G9C4633VV4,ciqual,11207,review
nfx_012PM1QASXWN31G6G9C4633VV4,insa,932,review
nfx_012PM1QASXWN31G6G9C4633VV4,insa,960,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,ciqual,19575,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,ciqual,19575,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,ciqual,19575,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,ciqual,19575,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,ciqual,19575,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,ciqual,19575,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,ciqual,19575,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,insa,1900000102,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,insa,1920000003,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,insa,1920000007,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,insa,73,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,insa,77,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,insa,78,review
nfx_012VPJBN0KTQ4WYKQXP7727RST,insa,82,review
nfx_014451MXM7WERYY5PQ3X13FBDQ,ciqual,15001,review
nfx_014451MXM7WERYY5PQ3X13FBDQ,ciqual,15053,review
nfx_014451MXM7WERYY5PQ3X13FBDQ,insa,700,review
nfx_014451MXM7WERYY5PQ3X13FBDQ,insa,700,review
nfx_018257PRTN53TWX4BJGSB4HDRY,ciqual,10011,automatic
nfx_018257PRTN53TWX4BJGSB4HDRY,insa,911,automatic
nfx_01AGGSZ9WAAM3DK81S3J081VK1,ciqual,2076,automatic
nfx_01AGGSZ9WAAM3DK81S3J081VK1,ciqual,2076,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,ciqual,2076,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,ciqual,2076,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,ciqual,2076,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,ciqual,2076,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,ciqual,2076,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,ciqual,2076,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,insa,748,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,insa,749,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,insa,750,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,insa,751,automatic
nfx_01AGGSZ9WAAM3DK81S3J081VK1,insa,752,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,insa,753,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,insa,754,review
nfx_01AGGSZ9WAAM3DK81S3J081VK1,insa,757,review
nfx_01JJR055NZGFQCACXES60QRNWW,ciqual,24631,review
nfx_01JJR055NZGFQCACXES60QRNWW,insa,475,review
nfx_01K26NP8X1GT4RP8Y6HKH697FY,ciqual,76039,review
nfx_01K26NP8X1GT4RP8Y6HKH697FY,ciqual,76039,review
nfx_01K26NP8X1GT4RP8Y6HKH697FY,ciqual,76039,review
nfx_01K26NP8X1GT4RP8Y6HKH697FY,ciqual,76039,review
nfx_01K26NP8X1GT4RP8Y6HKH697FY,insa,2,review
nfx_01K26NP8X1GT4RP8Y6HKH697FY,insa,3,review
nfx_01K26NP8X1GT4RP8Y6HKH697FY,insa,4,review
nfx_01K26NP8X1GT4RP8Y6HKH697FY,insa,5,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,ciqual,7351,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,ciqual,9410,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,ciqual,9415,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,ciqual,9435,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,ciqual,9436,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,ciqual,9437,automatic
nfx_01RXP2KXXZPCSX476E4YQMVXWT,ciqual,9440,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,ciqual,9445,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,ciqual,9540,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,insa,230002,automatic
nfx_01RXP2KXXZPCSX476E4YQMVXWT,insa,230002,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,insa,230002,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,insa,230002,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,insa,230002,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,insa,230002,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,insa,230002,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,insa,230002,review
nfx_01RXP2KXXZPCSX476E4YQMVXWT,insa,230002,review
nfx_01Y21N7ETB33YDA85KSMF0KCNQ,ciqual,20518,automatic
nfx_01Y21N7ETB33YDA85KSMF0KCNQ,insa,527,automatic
nfx_01Z60KQQ2DC6PTW9NDWSF071ME,ciqual,20304,review
nfx_01Z60KQQ2DC6PTW9NDWSF071ME,insa,550,review
nfx_025KKBYMXP4B8CAVN2F04R7G1E,ciqual,39209,review
nfx_025KKBYMXP4B8CAVN2F04R7G1E,ciqual,39209,review
nfx_025KKBYMXP4B8CAVN2F04R7G1E,ciqual,39209,review
nfx_025KKBYMXP4B8CAVN2F04R7G1E,ciqual,39209,review
nfx_025KKBYMXP4B8CAVN2F04R7G1E,insa,62,review
nfx_025KKBYMXP4B8CAVN2F04R7G1E,insa,63,review
nfx_025KKBYMXP4B8CAVN2F04R7G1E,insa,65,review
nfx_025KKBYMXP4B8CAVN2F04R7G1E,insa,66,review
nfx_02ARRP968YZK7Y0XN603T9HH2P,ciqual,13160,review
nfx_02ARRP968YZK7Y0XN603T9HH2P,ciqual,19013,review
nfx_02ARRP968YZK7Y0XN603T9HH2P,insa,250001,review
nfx_02ARRP968YZK7Y0XN603T9HH2P,insa,250001,review
nfx_02C5NCSD7XJH7Q0PG8ZPTYBSJK,ciqual,11033,review
nfx_02C5NCSD7XJH7Q0PG8ZPTYBSJK,insa,1900000030,review
nfx_02QA9ARRPD8VEMCQ4YARZDP98D,ciqual,4048,automatic
nfx_02QA9ARRPD8VEMCQ4YARZDP98D,insa,586,automatic
nfx_02R7A48PGM2EREACS869YEXG46,ciqual,9555,review
nfx_02R7A48PGM2EREACS869YEXG46,ciqual,9555,review
nfx_02R7A48PGM2EREACS869YEXG46,ciqual,9555,review
nfx_02R7A48PGM2EREACS869YEXG46,ciqual,9555,review
nfx_02R7A48PGM2EREACS869YEXG46,ciqual,9555,review
nfx_02R7A48PGM2EREACS869YEXG46,ciqual,9555,review
nfx_02R7A48PGM2EREACS869YEXG46,ciqual,9555,review
nfx_02R7A48PGM2EREACS869YEXG46,ciqual,9555,review
nfx_02R7A48PGM2EREACS869YEXG46,ciqual,9555,review
nfx_02R7A48PGM2EREACS869YEXG46,ciqual,9555,review
nfx_02R7A48PGM2EREACS869YEXG46,insa,1900000070,review
nfx_02R7A48PGM2EREACS869YEXG46,insa,1900000071,review
nfx_02R7A48PGM2EREACS869YEXG46,insa,1900000077,review
nfx_02R7A48PGM2EREACS869YEXG46,insa,230003,review
nfx_02R7A48PGM2EREACS869YEXG46,insa,410,review
nfx_02R7A48PGM2EREACS869YEXG46,insa,411,review
nfx_02R7A48PGM2EREACS869YEXG46,insa,413,review
nfx_02R7A48PGM2EREACS869YEXG46,insa,414,review
nfx_02R7A48PGM2EREACS869YEXG46,insa,415,review
nfx_02R7A48PGM2EREACS869YEXG46,insa,60100015,review
nfx_02YA7E271CNC7WQFCEEKW5WXQQ,ciqual,10006,review
nfx_02YA7E271CNC7WQFCEEKW5WXQQ,ciqual,10006,review
nfx_02YA7E271CNC7WQFCEEKW5WXQQ,insa,970,review
nfx_02YA7E271CNC7WQFCEEKW5WXQQ,insa,971,review
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,ciqual,11004,review
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,ciqual,11018,automatic
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,ciqual,11040,review
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,ciqual,11055,review
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,ciqual,11090,review
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,ciqual,11091,review
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,ciqual,11220,review
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,insa,314,automatic
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,insa,314,review
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,insa,314,review
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,insa,314,review
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,insa,314,review
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,insa,314,review
nfx_02Z9G3GJ9YSV9SP9241VX0CR7B,insa,314,review
nfx_032AAAYT9H8KHVFNA1PCQYM2KP,ciqual,21501,review
nfx_032AAAYT9H8KHVFNA1PCQYM2KP,ciqual,21509,review
nfx_032AAAYT9H8KHVFNA1PCQYM2KP,ciqual,21512,review
nfx_032AAAYT9H8KHVFNA1PCQYM2KP,ciqual,21524,review
nfx_032AAAYT9H8KHVFNA1PCQYM2KP,ciqual,28101,review
nfx_032AAAYT9H8KHVFNA1PCQYM2KP,ciqual,6511,review
nfx_032AAAYT9H8KHVFNA1PCQYM2KP,insa,136,review
nfx_032AAAYT9H8KHVFNA1PCQYM2KP,insa,136,review
nfx_032AAAYT9H8KHVFNA1PCQYM2KP,insa,136,review
nfx_032AAAYT9H8KHVFNA1PCQYM2KP,insa,136,review
nfx_032AAAYT9H8KHVFNA1PCQYM2KP,insa,136,review
nfx_032AAAYT9H8KHVFNA1PCQYM2KP,insa,136,review
nfx_03379F33V7ER86YD0CXVTZC274,ciqual,6523,review
nfx_03379F33V7ER86YD0CXVTZC274,ciqual,6523,review
nfx_03379F33V7ER86YD0CXVTZC274,ciqual,6523,review
nfx_03379F33V7ER86YD0CXVTZC274,ciqual,6523,review
nfx_03379F33V7ER86YD0CXVTZC274,insa,1142,review
nfx_03379F33V7ER86YD0CXVTZC274,insa,234,review
nfx_03379F33V7ER86YD0CXVTZC274,insa,235,review
nfx_03379F33V7ER86YD0CXVTZC274,insa,327,review
nfx_034R57TWGEXD57AKVRD12SNDGH,ciqual,13038,review
nfx_034R57TWGEXD57AKVRD12SNDGH,ciqual,13111,review
nfx_034R57TWGEXD57AKVRD12SNDGH,ciqual,23490,review
nfx_034R57TWGEXD57AKVRD12SNDGH,ciqual,23493,review
nfx_034R57TWGEXD57AKVRD12SNDGH,ciqual,23496,review
nfx_034R57TWGEXD57AKVRD12SNDGH,insa,662,review
nfx_034R57TWGEXD57AKVRD12SNDGH,insa,662,review
nfx_034R57TWGEXD57AKVRD12SNDGH,insa,662,review
nfx_034R57TWGEXD57AKVRD12SNDGH,insa,662,review
nfx_034R57TWGEXD57AKVRD12SNDGH,insa,662,review
nfx_0355Z7APY11CZECPTEK1VJVTBQ,ciqual,25601,review
nfx_0355Z7APY11CZECPTEK1VJVTBQ,ciqual,25601,review
nfx_0355Z7APY11CZECPTEK1VJVTBQ,insa,1043,review
nfx_0355Z7APY11CZECPTEK1VJVTBQ,insa,1159,review
nfx_03A6Q8B101VEK67GV9VRSSJHW5,ciqual,9863,review
nfx_03A6Q8B101VEK67GV9VRSSJHW5,insa,422,review
nfx_03DMTWYV35ZMMMX1AA9SQS963X,ciqual,25088,review
nfx_03DMTWYV35ZMMMX1AA9SQS963X,ciqual,25188,review
nfx_03DMTWYV35ZMMMX1AA9SQS963X,ciqual,25456,review
nfx_03DMTWYV35ZMMMX1AA9SQS963X,insa,1040,review
nfx_03DMTWYV35ZMMMX1AA9SQS963X,insa,1040,review
nfx_03DMTWYV35ZMMMX1AA9SQS963X,insa,1040,review
nfx_03FATRJ5JX6P9YKBT7Z8M45447,ciqual,26136,review
nfx_03FATRJ5JX6P9YKBT7Z8M45447,insa,887,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,23027,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,23050,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24000,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24001,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24002,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24009,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24011,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24016,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24019,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24038,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24071,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24300,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24313,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24320,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24370,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24371,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24441,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24614,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24615,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24684,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,24689,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,38106,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,38107,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,38399,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,38404,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,38405,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,38411,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,38413,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,38416,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,38419,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,38420,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,38421,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,ciqual,38422,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03RAE6GPS218J8JYZFGDF18PC6,insa,457,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,ciqual,22000,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,ciqual,22001,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,ciqual,22002,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,ciqual,22009,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,ciqual,22050,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,ciqual,22060,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,ciqual,22070,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,ciqual,22080,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,insa,84,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,insa,84,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,insa,84,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,insa,84,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,insa,84,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,insa,84,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,insa,84,review
nfx_03VVFC74TK0T5W9C6XX4X9JKWC,insa,84,review
nfx_03W323EDMKD5T0AYX6KVEARG91,ciqual,10062,review
nfx_03W323EDMKD5T0AYX6KVEARG91,ciqual,10062,review
nfx_03W323EDMKD5T0AYX6KVEARG91,insa,970,review
nfx_03W323EDMKD5T0AYX6KVEARG91,insa,971,review
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,ciqual,2375,automatic
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,ciqual,2375,review
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,ciqual,2375,review
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,ciqual,2375,review
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,ciqual,2375,review
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,ciqual,2375,review
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,ciqual,2375,review
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,insa,748,review
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,insa,749,review
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,insa,750,automatic
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,insa,751,review
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,insa,752,review
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,insa,753,review
nfx_041QJ3D0RZ08Z0EF64BTXXC5K0,insa,754,review
nfx_048DXZ7Y4RQ1YNR4QGV2D7R4GK,ciqual,9811,review
nfx_048DXZ7Y4RQ1YNR4QGV2D7R4GK,ciqual,9824,review
nfx_048DXZ7Y4RQ1YNR4QGV2D7R4GK,insa,425,review
nfx_048DXZ7Y4RQ1YNR4QGV2D7R4GK,insa,425,review
nfx_048QYW4DTK1AJXX60FTG9E591C,ciqual,24070,review
nfx_048QYW4DTK1AJXX60FTG9E591C,ciqual,24070,review
nfx_048QYW4DTK1AJXX60FTG9E591C,insa,459,review
nfx_048QYW4DTK1AJXX60FTG9E591C,insa,460,review
nfx_049C4PBWVQJ9K6VM3RPMT9VZ3T,ciqual,36019,review
nfx_049C4PBWVQJ9K6VM3RPMT9VZ3T,ciqual,36019,review
nfx_049C4PBWVQJ9K6VM3RPMT9VZ3T,ciqual,36019,review
nfx_049C4PBWVQJ9K6VM3RPMT9VZ3T,insa,1900000001,review
nfx_049C4PBWVQJ9K6VM3RPMT9VZ3T,insa,1900000007,review
nfx_049C4PBWVQJ9K6VM3RPMT9VZ3T,insa,70500004,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25900,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25901,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25903,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25904,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25905,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25908,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25910,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25912,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25913,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25914,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25915,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25916,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25917,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25924,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25933,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25945,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25953,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25955,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25956,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25958,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25962,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25963,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25965,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25967,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25968,review
nfx_04BETHFQXME45470JY8SVAYZW7,ciqual,25969,review
